time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3;cpu_4;cpu_5;cpu_6;cpu_7
214;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;8.0;1.00;9.0;9.0;2.0;1.00;10;2.0
215;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;6.9;0.90;8.9;7.9;0.0;0.0;8.9;2.9
216;1;0.0;0.0;4.4;708348;1777964;28;3.8;19;8.0;2.0;9.0;9.0;1.00;0.0;10;1.00
217;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;7.9;1.9;9.9;7.9;0.90;0.90;8.9;1.9
218;1;2088.000000;8784.000000;4.4;708348;1777964;28;3.6;19;8.0;2.0;9.0;9.0;2.0;0.0;10;1.00
219;1;56;4392.000000;4.4;708348;1777964;28;3.8;19;8.0;2.0;10;8.0;1.00;0.0;9.0;0.0
220;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;7.9;1.9;8.9;7.9;0.90;0.90;9.9;0.90
221;1;56;4392.000000;4.4;708348;1777964;28;3.5;19;7.9;0.0;8.9;7.9;0.90;1.9;8.9;0.0
222;1;56;4392.000000;4.4;708348;1777964;28;3.8;19;8.0;1.00;10;8.0;2.0;2.0;10;1.00
223;1;56;4392.000000;4.4;708348;1777964;28;3.8;19;7.9;0.0;8.9;8.9;0.90;0.0;8.9;2.9
224;1;56;4392.000000;4.4;708348;1777964;28;3.8;19;8.0;1.00;9.0;9.0;1.00;1.00;10;3.0
225;1;56;4392.000000;4.4;708348;1777964;28;3.6;19;8.0;1.00;9.0;9.0;2.0;0.0;9.0;4.0
226;1;2184.000000;21960.000000;4.4;708348;1777964;28;3.9;19;7.9;0.90;9.9;8.9;1.9;0.90;9.9;0.90
227;1;56;4392.000000;4.4;708348;1777964;28;3.5;19;8.0;0.0;9.0;8.0;0.0;2.0;9.0;0.0
228;1;56;4392.000000;4.4;708348;1777964;28;3.8;19;9.0;1.00;10;8.0;2.0;2.0;10;0.0
229;1;56;4392.000000;4.4;708348;1777964;28;3.5;19;6.9;0.90;8.9;7.9;0.90;1.9;8.9;0.90
230;1;56;4392.000000;4.4;708348;1777964;28;3.9;19;8.9;0.90;8.9;7.9;1.9;0.90;9.9;0.0
231;1;56;4392.000000;4.4;708348;1777964;28;3.8;19;9.0;2.0;10;9.0;1.00;1.00;9.0;2.0
232;1;56;4392.000000;4.4;708348;1777964;28;4.0;19;9.0;1.00;10;9.0;0.0;1.00;9.0;3.0
233;1;56;4392.000000;4.4;708348;1777964;28;3.9;19;8.9;0.90;9.9;8.9;0.90;0.0;8.9;2.9
234;1;56;4392.000000;4.4;708348;1777964;28;3.9;19;8.9;0.90;9.9;8.9;0.0;0.0;8.9;2.9
235;1;56;4392.000000;4.4;708348;1777964;28;3.9;19;9.0;2.0;10;9.0;1.00;0.0;10;3.0
236;1;56;4392.000000;4.4;708348;1777964;28;3.9;19;11;0.90;8.9;8.9;0.0;0.90;8.9;2.9
237;1;56;4392.000000;4.4;708348;1777964;28;3.9;19;8.0;1.00;10;9.0;1.00;0.0;9.0;3.0
238;1;56;4136.000000;4.4;708348;1777964;28;3.8;19;8.9;0.90;8.9;8.9;0.0;0.90;9.9;2.9
239;1;22480.000000;62504.000000;4.4;708348;1777964;28;3.8;19;6.9;0.90;9.9;8.9;0.90;0.0;8.9;2.9
240;1;56;4136.000000;4.4;708348;1777964;28;3.6;19;7.0;2.0;9.0;9.0;0.0;0.0;9.0;3.0
241;1;56;4136.000000;4.4;708348;1777964;28;3.5;19;7.9;0.90;8.9;7.9;0.90;1.9;9.9;0.90
242;1;56;4136.000000;4.4;708348;1777964;28;3.8;19;8.0;0.0;10;8.0;1.00;2.0;10;1.00
243;1;1528.000000;16928.000000;4.4;708348;1777964;28;3.8;19;8.0;0.0;9.0;9.0;2.0;0.0;9.0;3.0
244;1;1456.000000;13176.000000;4.4;708348;1777964;28;3.8;19;6.9;0.90;9.9;8.9;0.90;0.90;9.9;2.9
245;1;0.0;0.0;4.4;708348;1777964;28;3.8;19;7.9;0.90;8.9;8.9;0.90;0.0;8.9;2.9
246;1;56;4392.000000;4.4;708348;1777964;28;3.8;19;7.9;0.90;8.9;7.9;0.0;0.0;9.9;2.9
247;1;560;4392.000000;4.4;708348;1777964;28;3.6;19;7.9;1.9;9.9;8.9;0.90;0.90;8.9;0.90
248;1;38488.000000;1236616.000000;4.4;708348;1777964;28;4.0;19;8.0;3.0;10;8.0;2.0;0.0;11;0.0
249;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;7.9;1.9;8.9;7.9;1.9;0.90;8.9;0.0
250;1;56;4392.000000;4.4;708348;1777964;28;3.5;19;6.9;1.9;8.9;7.9;0.90;0.0;8.9;0.90
251;1;6904.000000;161688.000000;4.4;708348;1777964;28;3.8;19;7.9;1.9;9.9;7.9;1.9;0.90;9.9;0.0
252;1;56;4392.000000;4.4;708348;1777964;28;3.5;19;8.0;2.0;9.0;8.0;2.0;1.00;9.0;0.0
253;1;75192.000000;175968.000000;4.4;708348;1777964;28;3.9;19;8.0;1.00;9.0;9.0;2.0;0.0;10;1.00
254;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;6.9;1.9;9.9;7.9;1.9;0.90;9.9;1.9
255;1;26160.000000;57880.000000;4.4;708348;1777964;28;3.6;19;7.9;1.9;8.9;8.9;0.90;0.90;8.9;0.90
256;1;680;4264.000000;4.4;708348;1777964;28;3.4;19;7.0;0.0;9.0;8.0;1.00;2.0;9.0;1.00
257;1;17656.000000;43464.000000;4.4;708348;1777964;28;3.8;19;7.9;0.90;9.9;7.9;0.90;2.9;9.9;0.0
258;1;22312.000000;700480.000000;4.4;708348;1777964;28;3.9;19;7.0;0.0;10;8.0;2.0;1.00;10;2.0
259;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;7.9;0.90;8.9;8.9;0.90;1.9;8.9;0.90
260;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;7.0;0.0;9.0;8.0;1.00;2.0;10;1.00
261;1;0.0;0.0;4.4;708348;1777964;28;3.8;19;7.9;0.90;8.9;8.9;0.90;0.90;9.9;3.9
262;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;7.9;1.9;9.9;7.9;0.0;1.9;8.9;0.90
263;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;8.0;2.0;9.0;8.0;1.00;2.0;10;3.0
264;1;2176.000000;77232.000000;4.4;708348;1777964;28;3.9;19;8.0;1.00;10;9.0;0.0;0.0;10;2.0
265;1;4336.000000;12408.000000;4.4;708348;1777964;28;3.5;19;7.9;2.9;8.9;7.9;0.90;0.90;8.9;0.90
266;1;0.0;0.0;4.4;708348;1777964;28;3.8;19;8.0;2.0;9.0;8.0;1.00;1.00;9.0;0.0
267;1;2208.000000;37688.000000;4.4;708348;1777964;28;3.8;19;7.9;0.90;8.9;8.9;2.9;0.90;9.9;0.0
268;1;3872.000000;16544.000000;4.4;708348;1777964;28;3.8;19;8.9;1.9;9.9;7.9;1.9;0.90;9.9;0.90
269;1;852248.000000;122560.000000;4.4;708348;1777964;28;3.9;19;7.0;1.00;10;8.0;1.00;3.0;9.0;1.00
270;1;0.0;0.0;4.4;708348;1777964;28;3.5;19;7.0;2.0;9.0;8.0;0.0;2.0;10;0.0
271;1;5736.000000;219080.000000;4.4;708348;1777964;28;3.6;19;7.9;0.90;8.9;8.9;0.90;2.9;8.9;0.0
272;1;0.0;0.0;4.4;708348;1777964;28;3.5;19;7.0;0.0;9.0;8.0;1.00;1.00;10;2.0
273;1;3560.000000;29208.000000;4.4;708348;1777964;28;3.6;19;8.0;1.00;10;8.0;1.00;2.0;9.0;1.00
274;1;0.0;0.0;4.4;708348;1777964;28;3.8;19;7.9;0.90;8.9;7.9;0.90;2.9;9.9;0.90
275;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;6.9;1.9;8.9;8.9;1.9;1.9;8.9;0.0
276;1;0.0;0.0;4.4;708348;1777964;28;3.8;19;7.9;0.90;8.9;7.9;0.0;1.9;9.9;0.90
277;1;56;4136.000000;4.4;708348;1777964;28;3.6;19;8.0;1.00;10;8.0;1.00;2.0;9.0;1.00
278;1;560;4136.000000;4.4;708348;1777964;28;3.6;19;7.9;0.90;8.9;7.9;0.0;1.9;9.9;0.0
279;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;8.0;1.00;9.0;9.0;1.00;3.0;9.0;1.00
280;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;6.9;0.90;8.9;7.9;0.90;1.9;8.9;0.0
281;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;8.0;1.00;10;8.0;1.00;3.0;10;1.00
282;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;8.0;0.0;9.0;8.0;2.0;2.0;9.0;0.0
283;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;8.0;1.00;9.0;8.0;1.00;2.0;10;1.00
284;1;736;12128.000000;4.4;708348;1777964;28;3.8;19;7.0;1.00;9.0;9.0;1.00;1.00;9.0;2.0
285;1;3680.000000;17312.000000;4.4;708348;1777964;28;3.8;19;8.0;1.00;10;9.0;1.00;0.0;10;4.0
286;1;25192.000000;72192.000000;4.4;708348;1777964;28;3.8;19;7.9;0.0;8.9;8.9;1.9;0.90;8.9;2.9
287;1;3228336.000000;48968.000000;4.4;708348;1777964;28;4.0;19;7.9;2.9;11;8.9;1.9;0.0;11;0.90
288;1;5063160.000000;142672.000000;4.4;708348;1777964;28;4.6;19;8.0;3.0;11;9.0;4.0;1.00;12;1.00
289;1;3511720.000000;144248.000000;4.4;708348;1777964;28;4.1;19;6.9;0.90;11;8.9;0.90;0.0;11;2.9
290;1;12846136.000000;593384.000000;4.4;708348;1777964;28;5.4;19;7.9;1.9;14;9.9;2.9;4.9;16;2.9
291;1;7696064.000000;140624.000000;4.4;708348;1777964;28;4.8;19;8.0;5.0;13;11;3.0;4.0;13;16
292;1;1317736.000000;23256.000000;4.4;708348;1777964;28;3.8;19;6.9;0.90;9.9;8.9;0.90;0.90;9.9;2.9
293;1;0.0;0.0;4.4;708348;1777964;28;3.8;19;6.9;1.9;8.9;7.9;0.90;0.0;8.9;1.9
294;1;11280488.000000;305672.000000;4.4;708348;1777964;28;5.0;19;8.0;4.0;14;10;4.0;2.0;14;1.00
295;1;3969480.000000;238480.000000;4.4;708348;1777964;28;4.1;19;7.9;1.9;11;8.9;2.9;1.9;11;0.90
296;1;0.0;0.0;4.4;708348;1777964;28;3.9;19;8.9;1.9;8.9;7.9;2.9;0.90;8.9;0.90
297;1;0.0;0.0;4.4;708348;1777964;28;3.8;19;10;1.00;9.0;8.0;2.0;0.0;9.0;1.00
298;1;0.0;0.0;4.4;708348;1777964;28;3.9;19;8.9;6.9;9.9;8.9;3.9;2.9;11;1.9
299;1;5000.000000;111096.000000;4.4;708348;1777964;28;4.0;19;9.9;0.90;9.9;8.9;3.9;2.9;9.9;6.9
300;1;0.0;0.0;4.4;708348;1777964;28;3.8;19;8.0;1.00;12;9.0;3.0;3.0;10;6.0
301;1;0.0;0.0;4.4;708348;1777964;28;4.0;19;10;4.0;9.0;9.0;3.0;1.00;10;4.0
302;1;0.0;0.0;4.4;708348;1777964;28;3.8;19;8.9;1.9;12;8.9;1.9;1.9;8.9;2.9
303;1;864;8784.000000;4.4;708348;1777964;28;3.8;19;8.9;1.9;8.9;7.9;3.9;1.9;9.9;0.90
304;1;400312.000000;17568.000000;4.4;708348;1777964;28;3.8;19;8.0;2.0;10;9.0;3.0;2.0;10;1.00
305;1;0.0;0.0;4.4;708348;1777964;28;3.5;19;7.9;0.90;8.9;7.9;1.9;2.9;8.9;0.90
306;1;0.0;0.0;4.4;708348;1777964;28;3.9;19;8.0;2.0;10;8.0;1.00;1.00;9.0;2.0
307;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;7.9;0.90;8.9;8.9;1.9;0.0;11;2.9
308;1;0.0;0.0;4.4;708348;1777964;28;4.0;19;10;15;10;10;10;2.0;14;1.00
309;1;56;200704.000000;4.4;708348;1777964;28;3.8;19;7.9;0.90;9.9;7.9;0.90;0.90;9.9;1.9
310;1;5680.000000;24816.000000;4.4;708348;1777964;28;3.8;19;8.0;3.0;10;11;0.0;1.00;12;4.0
311;1;792;42552.000000;4.4;708348;1777964;28;4.0;19;9.0;1.00;9.0;8.0;3.0;0.0;9.0;0.0
312;1;2534640.000000;49784.000000;4.4;708348;1777964;28;4.1;19;8.9;2.9;11;8.9;1.9;1.9;9.9;0.90
313;1;781184.000000;45960.000000;4.4;708348;1777964;28;3.8;19;9.0;2.0;9.0;8.0;3.0;0.0;10;1.00
314;1;0.0;0.0;4.4;708348;1777964;28;3.9;19;8.9;3.9;14;9.9;5.9;1.9;9.9;2.9
315;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;8.0;0.0;10;8.0;1.00;3.0;10;1.00
316;1;0.0;0.0;4.4;708348;1777964;28;3.8;19;7.9;0.90;8.9;7.9;0.90;0.90;8.9;1.9
317;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;9.0;2.0;10;9.0;2.0;2.0;11;1.00
318;1;0.0;0.0;4.4;708348;1777964;28;3.8;19;7.9;0.90;8.9;7.9;1.9;1.9;9.9;0.90
319;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;8.0;0.0;10;9.0;2.0;1.00;10;2.0
320;1;0.0;0.0;4.4;708348;1777964;28;3.9;19;7.9;0.90;8.9;7.9;1.9;0.90;9.9;1.9
321;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;7.9;0.90;9.9;8.9;1.9;1.9;8.9;0.90
322;1;0.0;0.0;4.4;708348;1777964;28;4.5;19;13;46;29;14;5.9;20;25;28
323;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;9.0;0.0;10;9.0;2.0;4.0;10;0.0
324;1;0.0;0.0;4.4;708348;1777964;28;3.9;19;8.9;0.90;9.9;8.9;0.90;0.90;8.9;1.9
325;1;0.0;0.0;4.4;708348;1777964;28;3.9;19;8.9;0.0;8.9;7.9;1.9;1.9;9.9;1.9
326;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;7.0;1.00;10;10;0.0;1.00;9.0;3.0
327;1;1792.000000;25584.000000;4.4;708348;1777964;28;3.9;19;9.0;4.0;9.0;10;1.00;0.0;10;4.0
328;1;82480.000000;62704.000000;4.4;708348;1777964;28;3.8;19;7.9;1.9;9.9;8.9;0.0;1.9;9.9;2.9
329;1;56;4136.000000;4.4;708348;1777964;28;3.8;19;7.9;1.9;9.9;8.9;0.90;0.90;9.9;0.90
330;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;7.0;1.00;9.0;8.0;0.0;2.0;9.0;1.00
331;1;56;4392.000000;4.4;708348;1777964;28;3.5;19;8.0;1.00;10;8.0;1.00;3.0;10;1.00
332;1;4832.000000;8272.000000;4.4;708348;1777964;28;3.6;19;7.9;0.90;8.9;8.9;0.90;1.9;8.9;1.9
333;1;56;0.0;4.4;708348;1777964;28;3.6;19;8.0;0.0;10;8.0;0.0;2.0;10;1.00
334;1;112;8528.000000;4.4;708348;1777964;28;3.8;19;6.9;0.90;8.9;7.9;0.0;2.9;11;0.90
335;1;56;4392.000000;4.4;708348;1777964;28;3.8;19;7.9;0.90;9.9;7.9;0.0;1.9;11;0.0
336;1;89024.000000;108920.000000;4.4;708348;1777964;28;3.9;19;8.0;1.00;10;9.0;1.00;2.0;11;1.00
337;1;172320.000000;481368.000000;4.4;708348;1777964;28;3.9;19;7.9;0.90;9.9;7.9;0.90;2.9;9.9;0.90
338;1;2332584.000000;328848.000000;4.4;708348;1777964;28;4.1;19;6.9;1.9;11;8.9;0.0;2.9;12;0.90
339;1;15776.000000;34368.000000;4.4;708348;1777964;28;3.6;19;7.0;0.0;10;8.0;1.00;2.0;11;1.00
340;1;8728.000000;97592.000000;4.4;708348;1777964;28;3.6;19;7.0;0.0;9.0;8.0;0.0;3.0;10;0.0
341;1;0.0;0.0;4.4;708348;1777964;28;3.5;19;6.9;0.90;8.9;7.9;0.0;1.9;11;0.90
342;1;0.0;0.0;4.4;708348;1777964;28;3.9;19;8.0;0.0;10;8.0;2.0;1.00;11;0.0
343;1;4136.000000;83184.000000;4.4;708348;1777964;28;3.8;19;7.9;0.90;9.9;7.9;0.90;1.9;9.9;0.90
344;1;37328.000000;120592.000000;4.4;708348;1777964;28;3.6;19;7.9;0.0;8.9;8.9;0.90;2.9;11;0.0
345;1;18600.000000;41360.000000;4.4;708348;1777964;28;3.8;19;7.0;2.0;10;8.0;0.0;2.0;11;1.00
346;1;6648.000000;16544.000000;4.4;708348;1777964;28;3.8;19;7.9;2.9;9.9;7.9;0.90;0.90;11;0.90
347;1;560;8272.000000;4.4;708348;1777964;28;3.6;19;6.9;1.9;8.9;8.9;0.0;0.0;9.9;0.90
348;1;170936.000000;516232.000000;4.4;708348;1777964;28;4.0;19;8.0;3.0;11;8.0;1.00;1.00;12;1.00
349;1;6661384.000000;136872.000000;4.4;708348;1777964;28;4.2;19;7.0;5.0;11;9.0;1.00;1.00;12;1.00
350;1;4614416.000000;76048.000000;4.4;708348;1777964;28;4.0;19;6.9;2.9;9.9;7.9;0.90;0.90;12;0.0
351;1;49320.000000;41360.000000;4.4;708348;1777964;28;3.6;19;7.0;3.0;10;8.0;1.00;1.00;10;1.00
352;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;5.9;1.9;9.9;8.9;0.0;0.0;11;0.0
353;1;0.0;0.0;4.4;708348;1777964;28;3.8;19;8.0;2.0;9.0;8.0;1.00;1.00;11;1.00
354;1;0.0;0.0;4.4;708348;1777964;28;3.8;19;8.9;0.0;8.9;7.9;2.9;0.90;9.9;1.9
355;1;38120.000000;41000.000000;4.4;708348;1777964;28;4.0;19;9.0;1.00;10;9.0;2.0;0.0;11;2.0
356;1;0.0;0.0;4.4;708348;1777964;28;3.6;19;6.9;0.0;8.9;7.9;0.90;2.9;11;0.0
357;1;0.0;0.0;4.4;708348;1777964;28;3.8;19;7.0;1.00;10;8.0;0.0;2.0;10;1.00
358;1;0.0;0.0;4.4;708348;1777964;28;3.8;19;7.9;0.90;8.9;8.9;1.9;0.0;11;0.90
359;1;0.0;0.0;4.4;708348;1777964;28;3.8;19;8.0;2.0;10;8.0;0.0;0.0;11;1.00
360;1;56;4136.000000;4.4;708348;1777964;28;3.8;19;8.0;2.0;9.0;8.0;0.0;0.0;10;2.0
361;1;56;4136.000000;4.4;708348;1777964;28;3.6;19;7.9;2.9;11;8.9;1.9;1.9;11;1.9
362;1;56;4136.000000;4.4;708348;1777964;28;3.8;19;7.9;1.9;9.9;7.9;0.90;0.90;11;0.90
363;1;56;4136.000000;4.4;708348;1777964;28;3.8;19;7.0;2.0;9.0;9.0;0.0;0.0;10;1.00
364;1;56;4136.000000;4.4;708348;1777964;28;3.6;19;8.0;3.0;10;8.0;0.0;0.0;10;1.00
365;1;56;4136.000000;4.4;708348;1777964;28;3.5;19;8.0;2.0;9.0;8.0;0.0;0.0;9.0;2.0
#eof
