time;cc;earfcn;pci;rsrp;pl;cfo;pci_neigh;rsrp_neigh;cfo_neigh;dl_mcs;dl_snr;dl_turbo;dl_brate;dl_bler;ul_ta;distance_km;speed_kmph;ul_mcs;ul_buff;ul_brate;ul_bler;rf_o;rf_u;rf_l;is_attached;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;sys_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3
44955;0;368500;500;84;0.0;-0.000017;n/a;n/a;n/a;28;170;1.1;72684.757812;0;0.0;0.0;0.0;28;0.0;118672.234375;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;25;27;27;26
45954;0;368500;500;84;0.0;-0.000013;n/a;n/a;n/a;28;169;1.1;72457.859375;0;0.0;0.0;0.0;28;0.0;118301.765625;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;11;18;24;30;27;24
46953;0;368500;500;84;0.0;-0.000017;n/a;n/a;n/a;28;170;1.1;72836.820312;0;0.0;0.0;0.0;28;0.0;118920.500000;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;30;29;34;24
47952;0;368500;500;84;0.0;-0.000016;n/a;n/a;n/a;28;170;1.1;72533.335938;0;0.0;0.0;0.0;28;0.0;118425.000000;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;24;27;26;22
48951;0;368500;500;84;0.0;-0.000016;n/a;n/a;n/a;28;170;1.1;72457.859375;0;0.0;0.0;0.0;28;0.0;118301.765625;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;11;18;27;28;28;25
49950;0;368500;500;84;0.0;-0.000014;n/a;n/a;n/a;28;170;1.1;72684.757812;0;0.0;0.0;0.0;28;0.0;79114.820312;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;11;18;32;32;34;31
50949;0;368500;500;84;0.0;-0.000018;n/a;n/a;n/a;28;inf;1.1;72989.515625;0;0.0;0.0;0.0;28;0.0;119169.812500;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;11;18;42;38;45;42
51948;0;368500;500;84;0.0;-0.000019;n/a;n/a;n/a;28;inf;1.1;72684.757812;0;0.0;0.0;0.0;28;0.0;118672.234375;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;11;18;32;33;30;28
52947;0;368500;500;84;0.0;-0.000015;n/a;n/a;n/a;28;170;1.1;73296.843750;0;0.0;0.0;0.0;28;0.0;119671.578125;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;22;24;22;21
53946;0;368500;500;83;0.0;-0.000015;n/a;n/a;n/a;28;75;1.2;110293.562500;0;0.0;0.0;0.0;28;3.0;120050.687500;0;0.0;0.0;0.0;0.0;9.6;766620;1581432;81;10;18;26;26;26;23
