time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3
102;0;0.0;0.0;21;828204;1287160;84;1.5;16;3.9;3.9;4.9;2.9
103;0;0.0;0.0;21;828204;1287160;84;1.5;16;2.9;4.9;4.9;2.9
104;0;0.0;0.0;21;828204;1287160;84;1.0;16;2.0;5.0;4.0;3.0
105;0;0.0;0.0;21;828204;1287160;84;1.5;16;2.9;4.9;4.9;3.9
106;0;0.0;0.0;21;828204;1287160;84;1.2;16;4.0;4.0;4.0;3.0
107;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;4.9;6.9;1.9
108;0;0.0;0.0;21;828204;1287160;84;1.5;16;3.0;5.0;4.0;3.0
109;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;4.9;4.9;2.9
110;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;5.0;4.0;3.0
111;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;3.9;4.9;3.9
112;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;5.0;5.0;3.0
113;0;0.0;0.0;21;828204;1287160;84;1.5;16;3.0;4.0;4.0;3.0
114;0;0.0;0.0;21;828204;1287160;84;1.3;16;1.9;4.9;4.9;2.9
115;0;0.0;0.0;21;828204;1287160;84;1.3;16;3.9;3.9;3.9;2.9
116;0;0.0;0.0;21;828204;1287160;84;1.5;16;2.9;4.9;4.9;1.9
117;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;5.0;6.0;3.0
118;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;3.9;4.9;2.9
119;0;0.0;0.0;21;828204;1287160;84;1.5;16;4.0;5.0;4.0;3.0
120;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;5.9;4.9;2.9
121;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;4.9;3.9;2.9
122;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;3.9;4.9;2.9
123;0;0.0;0.0;21;828204;1287160;84;1.2;16;7.0;9.0;4.0;16
124;0;0.0;0.0;21;828204;1287160;84;1.5;16;3.9;3.9;4.9;1.9
125;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;5.0;4.0;2.0
126;0;0.0;0.0;21;828204;1287160;85;1.5;16;5.9;4.9;4.9;2.9
127;0;0.0;0.0;21;828204;1287160;85;1.3;16;2.9;3.9;7.9;2.9
128;0;0.0;0.0;21;828204;1287160;85;1.2;16;3.0;5.0;5.0;3.0
129;0;0.0;0.0;21;828204;1287160;85;1.5;16;2.9;4.9;3.9;1.9
130;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;5.0;5.0;2.0
131;0;0.0;0.0;21;828204;1287160;84;1.0;16;2.9;3.9;4.9;2.9
132;0;0.0;0.0;21;828204;1287160;84;1.8;16;3.0;5.0;4.0;3.0
133;0;0.0;0.0;21;828204;1287160;84;1.0;16;2.9;4.9;4.9;3.9
134;0;0.0;0.0;21;828204;1287160;84;1.5;16;4.0;4.0;4.0;2.0
135;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;3.9;3.9;2.9
136;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;4.9;5.9;2.9
137;0;0.0;0.0;21;828204;1287160;84;1.5;16;2.9;4.9;6.9;2.9
138;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;4.0;4.0;3.0
139;0;0.0;0.0;21;828204;1287160;84;1.2;16;2.0;5.0;5.0;3.0
140;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;4.9;4.9;2.9
141;0;0.0;0.0;21;828204;1287160;84;1.5;16;3.0;5.0;4.0;3.0
142;0;0.0;0.0;21;828204;1287160;84;1.0;16;3.0;4.0;4.0;3.0
143;0;0.0;0.0;21;828204;1287160;84;1.5;16;3.0;5.0;5.0;3.0
