time;nof_ue;dl_brate;ul_brate;proc_rmem;proc_rmem_kB;proc_vmem_kB;sys_mem;system_load;thread_count;cpu_0;cpu_1;cpu_2;cpu_3
36;0;0.0;0.0;21;828204;1287160;88;1.2;16;43;63;36;37
37;0;0.0;0.0;21;828204;1287160;88;1.8;16;14;31;51;22
38;0;0.0;0.0;21;828204;1287160;88;1.3;16;3.9;8.9;12;3.9
39;0;0.0;0.0;21;828204;1287160;88;1.5;16;2.9;6.9;5.9;3.9
40;0;0.0;0.0;21;828204;1287160;88;1.2;16;4.0;6.0;7.0;4.0
41;0;0.0;0.0;21;828204;1287160;88;1.5;16;8.0;7.0;7.0;6.0
42;0;0.0;0.0;21;828204;1287160;88;1.3;16;4.9;7.9;6.9;4.9
43;0;0.0;0.0;21;828204;1287160;88;1.2;16;28;5.0;9.0;6.0
44;0;0.0;0.0;21;828204;1287160;87;1.5;16;19;19;9.0;11
45;0;0.0;0.0;21;828204;1287160;87;1.3;16;2.9;5.9;4.9;5.9
46;0;0.0;0.0;21;828204;1287160;87;1.5;16;4.0;5.0;4.0;4.0
47;0;0.0;0.0;21;828204;1287160;86;1.3;16;6.9;8.9;12;6.9
48;0;0.0;0.0;21;828204;1287160;86;1.5;16;6.0;8.0;9.0;6.0
49;0;0.0;0.0;21;828204;1287160;86;1.5;16;2.9;4.9;8.9;4.9
50;0;0.0;0.0;21;828204;1287160;86;1.0;16;3.9;4.9;4.9;2.9
51;0;0.0;0.0;21;828204;1287160;86;1.5;16;2.0;5.0;6.0;3.0
52;0;0.0;0.0;21;828204;1287160;86;1.3;16;3.9;4.9;7.9;3.9
53;0;0.0;0.0;21;828204;1287160;86;1.2;16;3.0;5.0;5.0;3.0
54;0;0.0;0.0;21;828204;1287160;86;1.5;16;5.9;4.9;5.9;2.9
55;0;0.0;0.0;21;828204;1287160;86;1.2;16;6.0;7.0;8.0;5.0
56;0;0.0;0.0;21;828204;1287160;86;1.3;16;3.9;5.9;5.9;2.9
57;0;0.0;0.0;21;828204;1287160;86;1.8;16;7.9;9.9;8.9;4.9
58;0;0.0;0.0;21;828204;1287160;87;2.0;16;11;15;23;16
59;0;0.0;0.0;21;828204;1287160;87;1.2;16;23;25;13;5.0
60;0;0.0;0.0;21;828204;1287160;86;1.5;16;3.9;8.9;7.9;4.9
61;0;0.0;0.0;21;828204;1287160;85;1.5;16;10;12;12;10
62;0;0.0;0.0;21;828204;1287160;85;1.2;16;12;13;13;11
63;0;0.0;0.0;21;828204;1287160;85;1.5;16;3.0;5.0;5.0;4.0
64;0;0.0;0.0;21;828204;1287160;85;1.3;16;3.9;4.9;4.9;3.9
65;0;0.0;0.0;21;828204;1287160;85;1.2;16;3.0;4.0;8.0;4.0
66;0;0.0;0.0;21;828204;1287160;85;1.5;16;2.9;4.9;4.9;2.9
67;0;0.0;0.0;21;828204;1287160;85;1.2;16;2.0;4.0;5.0;3.0
68;0;0.0;0.0;21;828204;1287160;85;1.5;16;3.9;4.9;3.9;3.9
69;0;0.0;0.0;21;828204;1287160;85;1.0;16;3.0;5.0;5.0;3.0
70;0;0.0;0.0;21;828204;1287160;85;1.3;16;1.9;3.9;7.9;2.9
71;0;0.0;0.0;21;828204;1287160;85;1.5;16;3.0;5.0;4.0;2.0
72;0;0.0;0.0;21;828204;1287160;85;1.3;16;3.9;4.9;4.9;2.9
73;0;0.0;0.0;21;828204;1287160;85;1.5;16;2.0;5.0;4.0;3.0
74;0;0.0;0.0;21;828204;1287160;85;1.3;16;2.9;4.9;4.9;3.9
75;0;0.0;0.0;21;828204;1287160;85;1.2;16;3.0;5.0;5.0;3.0
76;0;0.0;0.0;21;828204;1287160;85;1.5;16;3.0;4.0;5.0;3.0
77;0;0.0;0.0;21;828204;1287160;85;1.3;16;2.9;4.9;3.9;2.9
78;0;0.0;0.0;21;828204;1287160;85;1.2;16;3.0;4.0;8.0;3.0
79;0;0.0;0.0;21;828204;1287160;85;1.5;16;2.9;4.9;4.9;1.9
80;0;0.0;0.0;21;828204;1287160;84;1.2;16;5.0;8.0;7.0;6.0
81;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;4.9;3.9;2.9
82;0;0.0;0.0;21;828204;1287160;84;1.2;16;2.0;4.0;5.0;3.0
83;0;0.0;0.0;21;828204;1287160;84;1.5;16;2.9;4.9;4.9;2.9
84;0;0.0;0.0;21;828204;1287160;84;1.3;16;3.9;3.9;4.9;2.9
85;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;5.0;4.0;3.0
86;0;0.0;0.0;21;828204;1287160;84;1.5;16;2.0;5.0;5.0;5.0
87;0;0.0;0.0;21;828204;1287160;84;1.2;16;7.0;5.0;10;5.0
88;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;4.9;4.9;2.9
89;0;0.0;0.0;21;828204;1287160;85;1.3;16;5.9;4.9;4.9;2.9
90;0;0.0;0.0;21;828204;1287160;85;1.5;16;3.0;4.0;4.0;4.0
91;0;0.0;0.0;21;828204;1287160;85;1.3;16;2.9;3.9;4.9;2.9
92;0;0.0;0.0;21;828204;1287160;85;1.3;16;2.9;4.9;4.9;2.9
93;0;0.0;0.0;21;828204;1287160;84;1.5;16;2.0;4.0;5.0;4.0
94;0;0.0;0.0;21;828204;1287160;84;1.2;16;4.0;5.0;4.0;2.0
95;0;0.0;0.0;21;828204;1287160;84;1.5;16;2.9;4.9;4.9;3.9
96;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;3.9;3.9;2.9
97;0;0.0;0.0;21;828204;1287160;84;1.2;16;4.0;5.0;5.0;3.0
98;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;5.0;4.0;3.0
99;0;0.0;0.0;21;828204;1287160;84;1.5;16;2.9;4.9;4.9;2.9
100;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;3.9;4.9;2.9
101;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;5.0;4.0;3.0
102;0;0.0;0.0;21;828204;1287160;84;1.5;16;3.0;5.0;6.0;3.0
103;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;4.9;4.9;2.9
104;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;5.0;5.0;2.0
105;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;4.9;3.9;3.9
106;0;0.0;0.0;21;828204;1287160;84;1.5;16;2.9;3.9;4.9;2.9
107;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;5.0;4.0;3.0
108;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;4.0;5.0;3.0
109;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;4.9;4.9;2.9
110;0;0.0;0.0;21;828204;1287160;84;1.5;16;3.0;4.0;4.0;3.0
111;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;5.0;5.0;3.0
112;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;3.9;5.9;1.9
113;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;5.0;5.0;3.0
114;0;0.0;0.0;21;828204;1287160;84;1.5;16;3.9;4.9;3.9;2.9
115;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;6.0;5.0;3.0
116;0;0.0;0.0;21;828204;1287160;84;1.5;16;3.0;5.0;4.0;3.0
117;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;3.9;4.9;3.9
118;0;0.0;0.0;21;828204;1287160;84;1.2;16;7.0;9.0;4.0;13
119;0;0.0;0.0;21;828204;1287160;84;1.3;16;3.9;3.9;4.9;3.9
120;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;5.0;4.0;3.0
121;0;0.0;0.0;21;828204;1287160;85;1.3;16;5.9;4.9;4.9;1.9
122;0;0.0;0.0;21;828204;1287160;85;1.5;16;2.9;3.9;7.9;2.9
123;0;0.0;0.0;21;828204;1287160;85;1.2;16;3.0;5.0;5.0;3.0
124;0;0.0;0.0;21;828204;1287160;85;1.3;16;2.9;4.9;3.9;1.9
125;0;0.0;0.0;21;828204;1287160;84;1.5;16;3.0;5.0;5.0;2.0
126;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;3.9;4.9;3.9
127;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;5.0;4.0;3.0
128;0;0.0;0.0;21;828204;1287160;84;1.5;16;2.9;3.9;3.9;2.9
129;0;0.0;0.0;21;828204;1287160;84;1.3;16;3.9;4.9;4.9;2.9
130;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;4.0;4.0;2.0
131;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;5.0;5.0;3.0
132;0;0.0;0.0;21;828204;1287160;84;1.5;16;2.9;4.9;6.9;2.9
133;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;4.0;5.0;3.0
134;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;4.9;4.9;2.9
135;0;0.0;0.0;21;828204;1287160;84;1.2;16;2.0;5.0;5.0;3.0
136;0;0.0;0.0;21;828204;1287160;84;1.5;16;3.0;4.0;4.0;3.0
137;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;5.0;4.0;3.0
138;0;0.0;0.0;21;828204;1287160;84;1.5;16;2.9;3.9;4.9;2.9
139;0;0.0;0.0;21;828204;1287160;85;1.2;16;6.0;6.0;5.0;3.0
140;0;0.0;0.0;21;828204;1287160;85;1.3;16;2.9;3.9;3.9;2.9
141;0;0.0;0.0;21;828204;1287160;85;1.3;16;2.9;4.9;4.9;2.9
142;0;0.0;0.0;21;828204;1287160;85;1.5;16;3.0;4.0;11;3.0
143;0;0.0;0.0;21;828204;1287160;84;1.2;16;4.0;5.0;5.0;3.0
144;0;0.0;0.0;21;828204;1287160;84;1.2;16;2.0;4.0;5.0;3.0
145;0;0.0;0.0;21;828204;1287160;84;1.3;16;3.9;4.9;3.9;2.9
146;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;4.0;5.0;3.0
147;0;0.0;0.0;21;828204;1287160;84;1.5;16;1.9;8.9;11;2.9
148;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;5.0;4.0;3.0
149;0;0.0;0.0;21;828204;1287160;84;1.5;16;2.9;5.9;3.9;2.9
150;0;0.0;0.0;21;828204;1287160;84;1.0;16;2.9;4.9;4.9;1.9
151;0;0.0;0.0;21;828204;1287160;84;1.5;16;2.9;3.9;4.9;2.9
152;0;0.0;0.0;21;828204;1287160;84;1.2;16;3.0;5.0;5.0;3.0
153;0;0.0;0.0;21;828204;1287160;84;1.8;16;11;14;12;12
154;0;0.0;0.0;21;828204;1287160;84;1.2;16;6.0;8.0;7.0;6.0
155;0;0.0;0.0;21;828204;1287160;84;1.8;16;6.9;8.9;8.9;6.9
156;0;0.0;0.0;21;828204;1287160;84;1.5;16;3.0;6.0;5.0;4.0
157;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;3.9;4.9;2.9
158;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;4.9;4.9;2.9
159;0;0.0;0.0;21;828204;1287160;84;1.3;16;2.9;3.9;4.9;2.9
160;0;0.0;0.0;21;828204;1287160;84;1.5;16;1.9;4.9;4.9;2.9
161;0;0.0;0.0;21;828204;1287160;85;1.5;16;4.0;8.0;5.0;4.0
162;0;0.0;0.0;21;828204;1287160;84;1.5;16;7.9;11;8.9;12
163;0;0.0;0.0;21;828204;1287160;84;1.2;16;4.0;5.0;5.0;5.0
164;0;0.0;0.0;21;828204;1287160;84;1.8;16;5.9;9.9;7.9;3.9
165;0;0.0;0.0;21;828204;1287160;85;1.0;16;7.9;9.9;7.9;4.9
166;0;0.0;0.0;21;828204;1287160;79;1.8;16;49;32;28;73
167;0;0.0;0.0;21;828204;1287160;79;1.8;16;30;9.9;57;80
168;0;0.0;0.0;21;828204;1287160;79;1.5;16;42;9.9;5.9;43
169;0;0.0;0.0;21;828204;1287160;79;1.2;16;7.0;22;66;16
170;0;0.0;0.0;21;828204;1287160;79;1.3;16;3.9;60;39;2.9
171;0;0.0;0.0;21;828204;1287160;79;1.5;16;32;51;9.0;17
172;0;0.0;0.0;21;828204;1287160;78;1.5;16;52;18;32;33
173;0;0.0;0.0;21;828204;1287160;76;1.5;16;47;9.1;11;54
174;0;0.0;0.0;21;828204;1287160;76;1.5;16;5.8;8.8;13;35
175;0;0.0;0.0;21;828204;1287160;76;1.5;16;7.0;7.0;8.0;6.0
176;0;0.0;0.0;21;828204;1287160;76;1.5;16;30;9.9;20;32
177;0;0.0;0.0;21;828204;1287160;75;1.2;16;4.0;6.0;6.0;3.0
178;0;0.0;0.0;21;828204;1287160;75;1.5;16;34;58;87;69
179;0;0.0;0.0;21;828204;1287160;75;1.5;16;37;44;15;53
180;0;0.0;0.0;21;828204;1287160;75;1.8;16;11;12;13;25
181;0;0.0;0.0;21;828204;1287160;75;1.5;16;16;21;12;14
182;0;0.0;0.0;21;828204;1287160;75;1.5;16;8.0;12;11;5.0
183;0;0.0;0.0;21;828204;1287160;75;1.5;16;7.9;7.9;12;13
184;0;0.0;0.0;21;828204;1287160;75;1.2;16;3.0;12;5.0;4.0
185;0;0.0;0.0;21;828204;1287160;75;1.5;16;3.9;4.9;4.9;2.9
186;0;0.0;0.0;21;828204;1287160;56;1.3;16;2.9;3.9;19;4.9
187;0;0.0;0.0;21;828204;1287160;55;1.2;16;33;18;4.0;7.0
188;0;0.0;0.0;21;828204;1287160;55;1.0;16;0.0;3.9;2.9;0.0
189;0;0.0;0.0;21;828204;1287160;55;1.3;16;0.90;2.9;1.9;0.90
190;0;0.0;0.0;21;828204;1287160;55;1.0;16;0.0;4.0;2.0;0.0
191;0;0.0;0.0;21;828204;1287160;55;1.0;16;0.0;3.9;2.9;2.9
192;0;0.0;0.0;21;828204;1287160;55;1.2;16;1.00;3.0;3.0;3.0
193;0;0.0;0.0;21;828204;1287160;55;1.3;16;0.90;3.9;0.90;0.0
194;0;0.0;0.0;21;828204;1287160;55;1.0;16;1.00;3.0;2.0;1.00
195;0;0.0;0.0;21;828204;1287160;55;1.2;16;1.00;4.0;1.00;2.0
196;0;0.0;0.0;21;828204;1287160;55;1.2;16;1.00;4.0;0.0;1.00
197;0;0.0;0.0;21;828204;1287160;55;1.3;16;2.9;3.9;0.90;0.90
198;0;0.0;0.0;21;828204;1287160;55;1.0;16;1.9;2.9;0.0;0.0
199;0;0.0;0.0;21;828204;1287160;55;1.2;16;2.0;4.0;0.0;2.0
200;0;0.0;0.0;21;828204;1287160;55;1.3;16;1.9;3.9;0.90;0.0
201;0;0.0;0.0;21;828204;1287160;55;1.0;16;2.0;4.0;0.0;2.0
202;0;0.0;0.0;21;828204;1287160;55;1.3;16;0.90;5.9;0.0;1.9
203;0;0.0;0.0;21;828204;1287160;55;1.5;16;0.0;3.9;0.0;2.9
204;0;0.0;0.0;21;828204;1287160;55;1.0;16;3.0;4.0;1.00;1.00
205;0;0.0;0.0;21;828204;1287160;55;1.2;16;1.00;4.0;0.0;1.00
206;0;0.0;0.0;21;828204;1287160;55;1.3;16;1.9;3.9;0.90;1.9
207;0;0.0;0.0;21;828204;1287160;55;1.2;16;7.0;6.0;0.0;3.0
#eof
